Sample	Filename	File type	Encoding	Total Sequences	Total Bases	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	median_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG395 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG395_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG395_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28547841.0	4.3 Gbp	0.0	151.0	48.0	89.67479020760534	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG396 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG396_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG396_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36219764.0	5.4 Gbp	0.0	151.0	49.0	86.93701620177524	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG396 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG396_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG396_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36219764.0	5.4 Gbp	0.0	151.0	49.0	88.79164429894988	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG397 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG397_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG397_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40548062.0	6.1 Gbp	0.0	151.0	49.0	83.37339111746202	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG397 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG397_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG397_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40548062.0	6.1 Gbp	0.0	151.0	49.0	85.39075713835965	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG398 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG398_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG398_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33458362.0	5 Gbp	0.0	151.0	45.0	85.34735041764309	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG398 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG398_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG398_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33458362.0	5 Gbp	0.0	151.0	45.0	86.98431314392737	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG399 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG399_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG399_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36770170.0	5.5 Gbp	0.0	151.0	47.0	84.94627988298285	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG399 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG399_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG399_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	36770170.0	5.5 Gbp	0.0	151.0	47.0	86.65543399745464	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG400 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG400_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG400_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38496143.0	5.8 Gbp	0.0	151.0	48.0	82.35088530071192	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG400 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG400_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG400_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	38496143.0	5.8 Gbp	0.0	151.0	48.0	84.36171457872575	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG401 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG401_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG401_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37378536.0	5.6 Gbp	0.0	151.0	45.0	43.2663812576635	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	fail	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG401 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG401_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG401_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37378536.0	5.6 Gbp	0.0	151.0	45.0	48.550159173281855	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	fail	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG402 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG402_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG402_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37892475.0	5.7 Gbp	0.0	151.0	46.0	84.67065574992994	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG402 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG402_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG402_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	37892475.0	5.7 Gbp	0.0	151.0	46.0	86.54023128157638	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG403 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG403_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG403_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28811736.0	4.3 Gbp	0.0	151.0	44.0	86.9687395533736	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG403 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG403_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG403_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	28811736.0	4.3 Gbp	0.0	151.0	45.0	89.03565710246016	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG404 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG404_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG404_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30667423.0	4.6 Gbp	0.0	151.0	46.0	85.40544034351456	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG404 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG404_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG404_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30667423.0	4.6 Gbp	0.0	151.0	46.0	87.27492860603265	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG405 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG405_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG405_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40769497.0	6.1 Gbp	0.0	151.0	45.0	81.0346588113609	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG405 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG405_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG405_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	40769497.0	6.1 Gbp	0.0	151.0	45.0	83.04204844412966	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG406 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG406_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG406_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33002105.0	4.9 Gbp	0.0	151.0	43.0	74.53807650855596	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG406 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG406_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG406_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33002105.0	4.9 Gbp	0.0	151.0	43.0	76.80103642088586	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG407 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG407_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG407_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42478599.0	6.4 Gbp	0.0	151.0	45.0	82.57339592872526	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG407 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG407_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG407_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	42478599.0	6.4 Gbp	0.0	151.0	45.0	84.29113374294901	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG408 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG408_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG408_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27655641.0	4.1 Gbp	0.0	151.0	45.0	88.34797445322657	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG408 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG408_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG408_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	27655641.0	4.1 Gbp	0.0	151.0	45.0	89.40797970310868	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG409 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG409_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG409_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31572373.0	4.7 Gbp	0.0	151.0	54.0	79.06903663131249	151.0	151	pass	pass	pass	pass	pass	fail	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG409 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG409_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG409_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31572373.0	4.7 Gbp	0.0	151.0	54.0	81.36112647769009	151.0	151	pass	pass	pass	pass	pass	fail	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG410 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG410_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG410_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26251322.0	3.9 Gbp	0.0	151.0	47.0	86.4673383110909	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG410 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG410_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG410_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26251322.0	3.9 Gbp	0.0	151.0	47.0	87.90970622074158	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG411 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG411_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG411_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31747246.0	4.7 Gbp	0.0	151.0	46.0	84.47820167258547	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG411 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG411_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG411_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	31747246.0	4.7 Gbp	0.0	151.0	46.0	85.90776980423206	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG412 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG412_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG412_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30486420.0	4.6 Gbp	0.0	151.0	45.0	84.52506498771874	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG412 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG412_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG412_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30486420.0	4.6 Gbp	0.0	151.0	45.0	86.02733402907737	151.0	151	pass	pass	pass	pass	pass	warn	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG413 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG413_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG413_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30954968.0	4.6 Gbp	0.0	151.0	46.0	82.40658369379712	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG413 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG413_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG413_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30954968.0	4.6 Gbp	0.0	151.0	46.0	84.39462310950297	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG414 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG414_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG414_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33998917.0	5.1 Gbp	0.0	151.0	45.0	81.91708692774927	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG414 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG414_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG414_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33998917.0	5.1 Gbp	0.0	151.0	45.0	84.15285530042388	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG415 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG415_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG415_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32629709.0	4.9 Gbp	0.0	151.0	45.0	84.01564366104716	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG415 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG415_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG415_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	32629709.0	4.9 Gbp	0.0	151.0	45.0	85.60798915098562	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG416 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG416_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG416_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33723962.0	5 Gbp	0.0	151.0	45.0	85.48273607503687	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG416 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG416_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG416_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33723962.0	5 Gbp	0.0	151.0	45.0	86.61916769566467	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG417 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG417_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG417_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30522719.0	4.6 Gbp	0.0	151.0	45.0	88.36078488794695	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG417 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG417_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG417_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	30522719.0	4.6 Gbp	0.0	151.0	45.0	89.43086164658916	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG418 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG418_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG418_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26554806.0	4 Gbp	0.0	151.0	44.0	84.18627081271825	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG418 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG418_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG418_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	26554806.0	4 Gbp	0.0	151.0	44.0	85.69063999329636	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG419 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG419_1	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG419_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33760894.0	5 Gbp	0.0	151.0	44.0	79.05905305364017	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	warn	pass
/ | scratch | karcher | fastqc | 240813_MG011_PRISMA_NovaSeq_final_for_Q | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG419 | H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG419_2	H5YFCDSXC_240813_MG_PRISMA_24s001116-1-1_Gross_lane1MG419_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	33760894.0	5 Gbp	0.0	151.0	44.0	80.4551953502818	151.0	151	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass	pass
